LAI,CAC,Sensible heat flux (kJ/hr),Latent heat flux (kg/hr)
1.450900,0.562080,-25.220720,0.032437
1.452400,0.562670,-25.246794,0.032471
1.453900,0.563260,-25.272869,0.032504
1.455500,0.563850,-25.300681,0.032540
1.457000,0.564440,-25.326755,0.032574
1.458500,0.565030,-25.352830,0.032607
1.460000,0.565620,-25.378904,0.032641
1.461600,0.566210,-25.406716,0.032676
1.463100,0.566800,-25.432791,0.032710
1.464600,0.567400,-25.458865,0.032744
1.466200,0.567990,-25.486677,0.032779
1.467700,0.568580,-25.512751,0.032813
1.469200,0.569180,-25.538826,0.032846
1.470800,0.569770,-25.566638,0.032882
1.472300,0.570370,-25.592712,0.032916
1.473800,0.570960,-25.618787,0.032949
1.475400,0.571560,-25.646599,0.032985
1.476900,0.572150,-25.672673,0.033019
1.478400,0.572750,-25.698748,0.033052
1.480000,0.573350,-25.726560,0.033088
1.481500,0.573940,-25.752634,0.033121
1.483100,0.574540,-25.780447,0.033157
1.484600,0.575140,-25.806521,0.033191
1.486200,0.575740,-25.834333,0.033226
1.487700,0.576340,-25.860408,0.033260
1.489300,0.576940,-25.888220,0.033296
1.490800,0.577540,-25.914294,0.033329
1.492300,0.578140,-25.940369,0.033363
1.493900,0.578740,-25.968181,0.033399
1.495500,0.579340,-25.995994,0.033434
1.497000,0.579940,-26.022068,0.033468
1.498600,0.580540,-26.049880,0.033504
1.500100,0.581140,-26.075955,0.033537
1.501700,0.581750,-26.103767,0.033573
1.503200,0.582350,-26.129841,0.033606
1.504800,0.582950,-26.157654,0.033642
1.506300,0.583560,-26.183728,0.033676
1.507900,0.584160,-26.211540,0.033712
1.509500,0.584770,-26.239353,0.033747
1.511000,0.585370,-26.265427,0.033781
1.512600,0.585980,-26.293240,0.033817
1.514200,0.586580,-26.321052,0.033852
1.515700,0.587190,-26.347126,0.033886
1.517300,0.587800,-26.374939,0.033922
1.518900,0.588400,-26.402751,0.033957
1.520400,0.589010,-26.428826,0.033991
1.522000,0.589620,-26.456638,0.034027
1.523600,0.590230,-26.484451,0.034063
1.525100,0.590840,-26.510525,0.034096
1.526700,0.591440,-26.538337,0.034132
1.528300,0.592050,-26.566150,0.034168
1.529900,0.592660,-26.593962,0.034203
1.531400,0.593280,-26.620036,0.034237
1.533000,0.593890,-26.647849,0.034273
1.534600,0.594500,-26.675661,0.034308
1.536200,0.595110,-26.703474,0.034344
1.537700,0.595720,-26.729548,0.034378
1.539300,0.596330,-26.757361,0.034414
1.540900,0.596950,-26.785173,0.034449
1.542500,0.597560,-26.812986,0.034485
1.544100,0.598170,-26.840798,0.034521
1.545700,0.598790,-26.868611,0.034557
1.547200,0.599400,-26.894685,0.034590
1.548800,0.600020,-26.922497,0.034626
1.550400,0.600630,-26.950310,0.034662
1.552000,0.601250,-26.978122,0.034697
1.553600,0.601870,-27.005935,0.034733
1.555200,0.602480,-27.033747,0.034769
1.556800,0.603100,-27.061560,0.034805
1.558400,0.603720,-27.089372,0.034841
1.560000,0.604340,-27.117185,0.034876
1.561600,0.604950,-27.144997,0.034912
1.563200,0.605570,-27.172810,0.034948
1.564800,0.606190,-27.200622,0.034984
1.566400,0.606810,-27.228435,0.035019
1.568000,0.607430,-27.256247,0.035055
1.569600,0.608050,-27.284060,0.035091
1.571200,0.608670,-27.311872,0.035127
1.572800,0.609290,-27.339685,0.035163
1.574400,0.609920,-27.367497,0.035198
1.576000,0.610540,-27.395310,0.035234
1.577600,0.611160,-27.423122,0.035270
1.579200,0.611780,-27.450935,0.035306
1.580800,0.612410,-27.478747,0.035341
1.582400,0.613030,-27.506560,0.035377
1.584000,0.613660,-27.534372,0.035413
1.585600,0.614280,-27.562185,0.035449
1.587300,0.614910,-27.591736,0.035487
1.588900,0.615530,-27.619548,0.035522
1.590500,0.616160,-27.647361,0.035558
1.592100,0.616780,-27.675173,0.035594
1.593700,0.617410,-27.702986,0.035630
1.595300,0.618040,-27.730798,0.035666
1.597000,0.618660,-27.760349,0.035704
1.598600,0.619290,-27.788161,0.035739
1.600200,0.619920,-27.815974,0.035775
1.601800,0.620550,-27.843786,0.035811
1.603500,0.621180,-27.873337,0.035849
1.605100,0.621810,-27.901150,0.035885
1.606700,0.622440,-27.928962,0.035920
1.608300,0.623070,-27.956775,0.035956
1.610000,0.623700,-27.986325,0.035994
1.611600,0.624330,-28.014138,0.036030
1.613200,0.624960,-28.041950,0.036066
1.614900,0.625600,-28.071501,0.036104
1.616500,0.626230,-28.099314,0.036139
1.618100,0.626860,-28.127126,0.036175
1.619800,0.627490,-28.156677,0.036213
1.621400,0.628130,-28.184489,0.036249
1.623000,0.628760,-28.212302,0.036285
1.624700,0.629400,-28.241853,0.036323
1.626300,0.630030,-28.269665,0.036359
1.627900,0.630670,-28.297478,0.036394
1.629600,0.631300,-28.327029,0.036432
1.631200,0.631940,-28.354841,0.036468
1.632900,0.632580,-28.384392,0.036506
1.634500,0.633210,-28.412204,0.036542
1.636200,0.633850,-28.441755,0.036580
1.637800,0.634490,-28.469568,0.036616
1.639500,0.635130,-28.499118,0.036654
1.641100,0.635770,-28.526931,0.036689
1.642800,0.636410,-28.556482,0.036727
1.644400,0.637050,-28.584294,0.036763
1.646100,0.637690,-28.613845,0.036801
1.647700,0.638330,-28.641657,0.036837
1.649400,0.638970,-28.671208,0.036875
1.651000,0.639610,-28.699021,0.036911
1.652700,0.640250,-28.728571,0.036949
1.654300,0.640890,-28.756384,0.036985
1.656000,0.641540,-28.785935,0.037023
1.657700,0.642180,-28.815485,0.037061
1.659300,0.642820,-28.843298,0.037096
1.661000,0.643470,-28.872849,0.037134
1.662600,0.644110,-28.900661,0.037170
1.664300,0.644760,-28.930212,0.037208
1.666000,0.645400,-28.959763,0.037246
1.667600,0.646050,-28.987575,0.037282
1.669300,0.646690,-29.017126,0.037320
1.671000,0.647340,-29.046677,0.037358
1.672700,0.647980,-29.076228,0.037396
1.674300,0.648630,-29.104040,0.037432
1.676000,0.649280,-29.133591,0.037470
1.677700,0.649930,-29.163142,0.037508
1.679300,0.650580,-29.190954,0.037543
1.681000,0.651230,-29.220505,0.037581
1.682700,0.651870,-29.250056,0.037619
1.684400,0.652520,-29.279607,0.037658
1.686000,0.653170,-29.307419,0.037693
1.687700,0.653830,-29.336970,0.037731
1.689400,0.654480,-29.366521,0.037769
1.691100,0.655130,-29.396071,0.037807
1.692800,0.655780,-29.425622,0.037845
1.694500,0.656430,-29.455173,0.037883
1.696100,0.657080,-29.482985,0.037919
1.697800,0.657740,-29.512536,0.037957
1.699500,0.658390,-29.542087,0.037995
1.701200,0.659050,-29.571638,0.038033
1.702900,0.659700,-29.601189,0.038071
1.704600,0.660350,-29.630739,0.038109
1.706300,0.661010,-29.660290,0.038147
1.708000,0.661670,-29.689841,0.038185
1.709700,0.662320,-29.719392,0.038223
1.711400,0.662980,-29.748942,0.038261
1.713000,0.663630,-29.776755,0.038297
1.714700,0.664290,-29.806306,0.038335
1.716400,0.664950,-29.835856,0.038373
1.718100,0.665610,-29.865407,0.038411
1.719800,0.666270,-29.894958,0.038449
1.721500,0.666930,-29.924509,0.038487
1.723200,0.667590,-29.954060,0.038525
1.724900,0.668250,-29.983610,0.038563
1.726700,0.668910,-30.014899,0.038603
1.728400,0.669570,-30.044450,0.038641
1.730100,0.670230,-30.074001,0.038679
1.731800,0.670890,-30.103552,0.038717
1.733500,0.671550,-30.133103,0.038755
1.735200,0.672210,-30.162653,0.038793
1.736900,0.672880,-30.192204,0.038831
1.738600,0.673540,-30.221755,0.038869
1.740300,0.674200,-30.251306,0.038907
1.742000,0.674870,-30.280856,0.038945
1.743800,0.675530,-30.312146,0.038985
1.745500,0.676200,-30.341696,0.039023
1.747200,0.676860,-30.371247,0.039062
1.748900,0.677530,-30.400798,0.039100
1.750600,0.678190,-30.430349,0.039138
1.752300,0.678860,-30.459899,0.039176
1.754100,0.679530,-30.491188,0.039216
1.755800,0.680190,-30.520739,0.039254
1.757500,0.680860,-30.550290,0.039292
1.759200,0.681530,-30.579841,0.039330
1.761000,0.682200,-30.611130,0.039370
1.762700,0.682870,-30.640681,0.039408
1.764400,0.683540,-30.670231,0.039446
1.766200,0.684210,-30.701520,0.039486
1.767900,0.684880,-30.731071,0.039524
1.769600,0.685550,-30.760622,0.039562
1.771300,0.686220,-30.790173,0.039600
1.773100,0.686890,-30.821462,0.039641
1.774800,0.687560,-30.851013,0.039679
1.776600,0.688240,-30.882302,0.039719
1.778300,0.688910,-30.911852,0.039757
1.780000,0.689580,-30.941403,0.039795
1.781800,0.690260,-30.972692,0.039835
1.783500,0.690930,-31.002243,0.039873
1.785200,0.691610,-31.031794,0.039911
1.787000,0.692280,-31.063083,0.039951
1.788700,0.692960,-31.092634,0.039989
1.790500,0.693630,-31.123923,0.040030
1.792200,0.694310,-31.153474,0.040068
1.794000,0.694980,-31.184763,0.040108
1.795700,0.695660,-31.214313,0.040146
1.797500,0.696340,-31.245602,0.040186
1.799200,0.697020,-31.275153,0.040224
1.801000,0.697700,-31.306442,0.040264
1.802700,0.698370,-31.335993,0.040302
1.804500,0.699050,-31.367282,0.040343
1.806200,0.699730,-31.396833,0.040381
1.808000,0.700410,-31.428122,0.040421
1.809700,0.701090,-31.457673,0.040459
1.811500,0.701780,-31.488962,0.040499
1.813300,0.702460,-31.520251,0.040539
1.815000,0.703140,-31.549802,0.040577
1.816800,0.703820,-31.581091,0.040618
1.818500,0.704500,-31.610641,0.040656
1.820300,0.705190,-31.641931,0.040696
1.822100,0.705870,-31.673220,0.040736
1.823800,0.706550,-31.702770,0.040774
1.825600,0.707240,-31.734059,0.040814
1.827400,0.707920,-31.765348,0.040855
1.829100,0.708610,-31.794899,0.040893
1.830900,0.709290,-31.826188,0.040933
1.832700,0.709980,-31.857477,0.040973
1.834500,0.710670,-31.888766,0.041013
1.836200,0.711350,-31.918317,0.041051
1.838000,0.712040,-31.949606,0.041091
1.839800,0.712730,-31.980895,0.041132
1.841500,0.713420,-32.010446,0.041170
1.843300,0.714100,-32.041735,0.041210
1.845100,0.714790,-32.073024,0.041250
1.846900,0.715480,-32.104313,0.041290
1.848700,0.716170,-32.135602,0.041331
1.850400,0.716860,-32.165153,0.041369
1.852200,0.717550,-32.196442,0.041409
1.854000,0.718240,-32.227731,0.041449
1.855800,0.718940,-32.259020,0.041489
1.857600,0.719630,-32.290309,0.041530
1.859400,0.720320,-32.321598,0.041570
1.861200,0.721010,-32.352887,0.041610
1.863000,0.721710,-32.384177,0.041650
1.864700,0.722400,-32.413727,0.041688
1.866500,0.723090,-32.445016,0.041729
1.868300,0.723790,-32.476305,0.041769
1.870100,0.724480,-32.507595,0.041809
1.871900,0.725180,-32.538884,0.041849
1.873700,0.725880,-32.570173,0.041890
1.875500,0.726570,-32.601462,0.041930
1.877300,0.727270,-32.632751,0.041970
1.879100,0.727960,-32.664040,0.042010
1.880900,0.728660,-32.695329,0.042051
1.882700,0.729360,-32.726618,0.042091
1.884500,0.730060,-32.757907,0.042131
1.886300,0.730760,-32.789196,0.042171
1.888100,0.731460,-32.820485,0.042212
1.889900,0.732160,-32.851774,0.042252
1.891700,0.732860,-32.883063,0.042292
1.893500,0.733560,-32.914352,0.042332
1.895300,0.734260,-32.945641,0.042373
1.897200,0.734960,-32.978669,0.042415
1.899000,0.735660,-33.009958,0.042455
1.900800,0.736360,-33.041247,0.042495
1.902600,0.737060,-33.072536,0.042536
1.904400,0.737770,-33.103825,0.042576
1.906200,0.738470,-33.135114,0.042616
1.908000,0.739170,-33.166403,0.042656
1.909900,0.739880,-33.199430,0.042699
1.911700,0.740580,-33.230719,0.042739
1.913500,0.741290,-33.262008,0.042779
1.915300,0.741990,-33.293298,0.042820
1.917100,0.742700,-33.324587,0.042860
1.919000,0.743410,-33.357614,0.042902
1.920800,0.744110,-33.388903,0.042943
1.922600,0.744820,-33.420192,0.042983
1.924400,0.745530,-33.451481,0.043023
1.926300,0.746240,-33.484508,0.043066
1.928100,0.746940,-33.515798,0.043106
1.929900,0.747650,-33.547087,0.043146
1.931800,0.748360,-33.580114,0.043189
1.933600,0.749070,-33.611403,0.043229
1.935400,0.749780,-33.642692,0.043269
1.937300,0.750490,-33.675719,0.043311
1.939100,0.751200,-33.707008,0.043352
1.940900,0.751920,-33.738298,0.043392
1.942800,0.752630,-33.771325,0.043434
1.944600,0.753340,-33.802614,0.043475
1.946400,0.754050,-33.833903,0.043515
1.948300,0.754770,-33.866930,0.043557
1.950100,0.755480,-33.898219,0.043598
1.952000,0.756190,-33.931247,0.043640
1.953800,0.756910,-33.962536,0.043680
1.955700,0.757620,-33.995563,0.043723
1.957500,0.758340,-34.026852,0.043763
1.959400,0.759050,-34.059880,0.043806
1.961200,0.759770,-34.091169,0.043846
1.963100,0.760490,-34.124196,0.043888
1.964900,0.761200,-34.155485,0.043929
1.966800,0.761920,-34.188512,0.043971
1.968600,0.762640,-34.219801,0.044011
1.970500,0.763360,-34.252829,0.044054
1.972300,0.764080,-34.284118,0.044094
1.974200,0.764790,-34.317145,0.044136
1.976000,0.765510,-34.348434,0.044177
1.977900,0.766230,-34.381462,0.044219
1.979700,0.766950,-34.412751,0.044259
1.981600,0.767680,-34.445778,0.044302
1.983500,0.768400,-34.478805,0.044344
1.985300,0.769120,-34.510094,0.044385
1.987200,0.769840,-34.543122,0.044427
1.989100,0.770560,-34.576149,0.044470
1.990900,0.771290,-34.607438,0.044510
1.992800,0.772010,-34.640465,0.044552
1.994700,0.772730,-34.673493,0.044595
1.996500,0.773460,-34.704782,0.044635
1.998400,0.774180,-34.737809,0.044677
2.000300,0.774910,-34.770836,0.044720
2.002100,0.775630,-34.802126,0.044760
2.004000,0.776360,-34.835153,0.044803
2.005900,0.777080,-34.868180,0.044845
2.007800,0.777810,-34.901208,0.044888
2.009600,0.778540,-34.932497,0.044928
2.011500,0.779270,-34.965524,0.044970
2.013400,0.779990,-34.998551,0.045013
2.015300,0.780720,-35.031579,0.045055
2.017200,0.781450,-35.064606,0.045098
2.019100,0.782180,-35.097633,0.045140
2.020900,0.782910,-35.128922,0.045181
2.022800,0.783640,-35.161950,0.045223
2.024700,0.784370,-35.194977,0.045265
2.026600,0.785100,-35.228004,0.045308
2.028500,0.785830,-35.261032,0.045350
2.030400,0.786570,-35.294059,0.045393
2.032300,0.787300,-35.327086,0.045435
2.034200,0.788030,-35.360114,0.045478
2.036000,0.788760,-35.391403,0.045518
2.037900,0.789500,-35.424430,0.045561
2.039800,0.790230,-35.457458,0.045603
2.041700,0.790970,-35.490485,0.045646
2.043600,0.791700,-35.523512,0.045688
2.045500,0.792440,-35.556540,0.045730
2.047400,0.793170,-35.589567,0.045773
2.049300,0.793910,-35.622594,0.045815
2.051200,0.794640,-35.655622,0.045858
2.053100,0.795380,-35.688649,0.045900
2.055000,0.796120,-35.721676,0.045943
2.056900,0.796860,-35.754704,0.045985
2.058800,0.797590,-35.787731,0.046028
2.060700,0.798330,-35.820758,0.046070
2.062700,0.799070,-35.855524,0.046115
2.064600,0.799810,-35.888551,0.046157
2.066500,0.800550,-35.921579,0.046200
2.068400,0.801290,-35.954606,0.046242
2.070300,0.802030,-35.987633,0.046285
2.072200,0.802770,-36.020661,0.046327
2.074100,0.803510,-36.053688,0.046370
2.076000,0.804260,-36.086715,0.046412
2.078000,0.805000,-36.121481,0.046457
2.079900,0.805740,-36.154508,0.046500
2.081800,0.806490,-36.187536,0.046542
2.083700,0.807230,-36.220563,0.046585
2.085600,0.807970,-36.253590,0.046627
2.087600,0.808720,-36.288356,0.046672
2.089500,0.809460,-36.321383,0.046714
2.091400,0.810210,-36.354411,0.046757
2.093300,0.810950,-36.387438,0.046799
2.095300,0.811700,-36.422204,0.046844
2.097200,0.812450,-36.455231,0.046886
2.099100,0.813190,-36.488258,0.046929
2.101000,0.813940,-36.521286,0.046971
2.103000,0.814690,-36.556051,0.047016
2.104900,0.815440,-36.589078,0.047058
2.106800,0.816190,-36.622106,0.047101
2.108800,0.816940,-36.656871,0.047146
2.110700,0.817690,-36.689899,0.047188
2.112600,0.818440,-36.722926,0.047231
2.114600,0.819190,-36.757692,0.047275
2.116500,0.819940,-36.790719,0.047318
2.118500,0.820690,-36.825485,0.047363
2.120400,0.821440,-36.858512,0.047405
2.122300,0.822190,-36.891539,0.047447
2.124300,0.822950,-36.926305,0.047492
2.126200,0.823700,-36.959332,0.047535
2.128200,0.824450,-36.994098,0.047579
2.130100,0.825210,-37.027125,0.047622
2.132100,0.825960,-37.061891,0.047667
2.134000,0.826720,-37.094918,0.047709
2.136000,0.827470,-37.129684,0.047754
2.137900,0.828230,-37.162711,0.047796
2.139900,0.828980,-37.197477,0.047841
2.141800,0.829740,-37.230504,0.047883
2.143800,0.830500,-37.265270,0.047928
2.145700,0.831250,-37.298297,0.047971
2.147700,0.832010,-37.333063,0.048015
2.149600,0.832770,-37.366090,0.048058
2.151600,0.833530,-37.400856,0.048103
2.153600,0.834290,-37.435621,0.048147
2.155500,0.835050,-37.468649,0.048190
2.157500,0.835810,-37.503414,0.048234
2.159400,0.836570,-37.536442,0.048277
2.161400,0.837330,-37.571207,0.048322
2.163400,0.838090,-37.605973,0.048366
2.165300,0.838850,-37.639000,0.048409
2.167300,0.839610,-37.673766,0.048454
2.169300,0.840370,-37.708532,0.048498
2.171200,0.841140,-37.741559,0.048541
2.173200,0.841900,-37.776324,0.048585
2.175200,0.842660,-37.811090,0.048630
2.177200,0.843430,-37.845856,0.048675
2.179100,0.844190,-37.878883,0.048717
2.181100,0.844960,-37.913649,0.048762
2.183100,0.845720,-37.948414,0.048807
2.185100,0.846490,-37.983180,0.048851
2.187000,0.847260,-38.016207,0.048894
2.189000,0.848020,-38.050973,0.048939
2.191000,0.848790,-38.085738,0.048983
2.193000,0.849560,-38.120504,0.049028
2.195000,0.850330,-38.155270,0.049073
2.196900,0.851090,-38.188297,0.049115
2.198900,0.851860,-38.223063,0.049160
2.200900,0.852630,-38.257828,0.049205
2.202900,0.853400,-38.292594,0.049249
2.204900,0.854170,-38.327360,0.049294
2.206900,0.854940,-38.362125,0.049339
2.208900,0.855710,-38.396891,0.049384
2.210900,0.856480,-38.431656,0.049428
2.212800,0.857260,-38.464684,0.049471
2.214800,0.858030,-38.499449,0.049515
2.216800,0.858800,-38.534215,0.049560
2.218800,0.859570,-38.568981,0.049605
2.220800,0.860350,-38.603746,0.049650
2.222800,0.861120,-38.638512,0.049694
2.224800,0.861900,-38.673278,0.049739
2.226800,0.862670,-38.708043,0.049784
2.228800,0.863450,-38.742809,0.049828
2.230800,0.864220,-38.777574,0.049873
2.232800,0.865000,-38.812340,0.049918
2.234800,0.865770,-38.847106,0.049963
2.236800,0.866550,-38.881871,0.050007
2.238800,0.867330,-38.916637,0.050052
2.240900,0.868110,-38.953141,0.050099
2.242900,0.868880,-38.987906,0.050144
2.244900,0.869660,-39.022672,0.050188
2.246900,0.870440,-39.057438,0.050233
2.248900,0.871220,-39.092203,0.050278
2.250900,0.872000,-39.126969,0.050323
2.252900,0.872780,-39.161734,0.050367
2.254900,0.873560,-39.196500,0.050412
2.257000,0.874340,-39.233004,0.050459
2.259000,0.875130,-39.267770,0.050504
2.261000,0.875910,-39.302535,0.050548
2.263000,0.876690,-39.337301,0.050593
2.265000,0.877470,-39.372066,0.050638
2.267100,0.878260,-39.408570,0.050685
2.269100,0.879040,-39.443336,0.050729
2.271100,0.879820,-39.478102,0.050774
2.273100,0.880610,-39.512867,0.050819
2.275100,0.881390,-39.547633,0.050864
2.277200,0.882180,-39.584137,0.050911
2.279200,0.882960,-39.618902,0.050955
2.281200,0.883750,-39.653668,0.051000
2.283300,0.884540,-39.690172,0.051047
2.285300,0.885320,-39.724938,0.051092
2.287300,0.886110,-39.759703,0.051136
2.289400,0.886900,-39.796207,0.051183
2.291400,0.887690,-39.830973,0.051228
2.293400,0.888480,-39.865738,0.051273
2.295500,0.889270,-39.902242,0.051320
2.297500,0.890060,-39.937008,0.051364
2.299600,0.890850,-39.973512,0.051411
2.301600,0.891640,-40.008277,0.051456
2.303600,0.892430,-40.043043,0.051501
2.305700,0.893220,-40.079547,0.051548
2.307700,0.894010,-40.114313,0.051592
2.309800,0.894800,-40.150816,0.051639
2.311800,0.895600,-40.185582,0.051684
2.313900,0.896390,-40.222086,0.051731
2.315900,0.897180,-40.256852,0.051776
2.318000,0.897980,-40.293355,0.051823
2.320000,0.898770,-40.328121,0.051867
2.322100,0.899560,-40.364625,0.051914
2.324100,0.900360,-40.399391,0.051959
2.326200,0.901160,-40.435895,0.052006
2.328200,0.901950,-40.470660,0.052051
2.330300,0.902750,-40.507164,0.052098
2.332300,0.903540,-40.541930,0.052142
2.334400,0.904340,-40.578434,0.052189
2.336400,0.905140,-40.613199,0.052234
2.338500,0.905940,-40.649703,0.052281
2.340600,0.906740,-40.686207,0.052328
2.342600,0.907540,-40.720973,0.052373
2.344700,0.908330,-40.757477,0.052420
2.346800,0.909130,-40.793980,0.052467
2.348800,0.909930,-40.828746,0.052511
2.350900,0.910740,-40.865250,0.052558
2.353000,0.911540,-40.901754,0.052605
2.355000,0.912340,-40.936519,0.052650
2.357100,0.913140,-40.973023,0.052697
2.359200,0.913940,-41.009527,0.052744
2.361200,0.914750,-41.044293,0.052788
2.363300,0.915550,-41.080797,0.052835
2.365400,0.916350,-41.117301,0.052882
2.367500,0.917160,-41.153805,0.052929
2.369500,0.917960,-41.188570,0.052974
2.371600,0.918770,-41.225074,0.053021
2.373700,0.919570,-41.261578,0.053068
2.375800,0.920380,-41.298082,0.053115
2.377900,0.921180,-41.334586,0.053162
2.379900,0.921990,-41.369351,0.053207
2.382000,0.922800,-41.405855,0.053253
2.384100,0.923600,-41.442359,0.053300
2.386200,0.924410,-41.478863,0.053347
2.388300,0.925220,-41.515367,0.053394
2.390400,0.926030,-41.551871,0.053441
2.392500,0.926840,-41.588375,0.053488
2.394500,0.927650,-41.623140,0.053533
2.396600,0.928460,-41.659644,0.053580
2.398700,0.929270,-41.696148,0.053627
2.400800,0.930080,-41.732652,0.053674
2.402900,0.930890,-41.769156,0.053721
2.405000,0.931700,-41.805660,0.053768
2.407100,0.932510,-41.842164,0.053815
2.409200,0.933330,-41.878668,0.053862
2.411300,0.934140,-41.915172,0.053909
2.413400,0.934950,-41.951676,0.053955
2.415500,0.935770,-41.988180,0.054002
2.417600,0.936580,-42.024683,0.054049
2.419700,0.937400,-42.061187,0.054096
2.421800,0.938210,-42.097691,0.054143
2.423900,0.939030,-42.134195,0.054190
2.426000,0.939840,-42.170699,0.054237
2.428100,0.940660,-42.207203,0.054284
2.430200,0.941470,-42.243707,0.054331
2.432300,0.942290,-42.280211,0.054378
2.434500,0.943110,-42.318453,0.054427
2.436600,0.943930,-42.354957,0.054474
2.438700,0.944750,-42.391461,0.054521
2.440800,0.945570,-42.427965,0.054568
2.442900,0.946380,-42.464469,0.054615
2.445000,0.947200,-42.500972,0.054662
2.447100,0.948020,-42.537476,0.054709
2.449300,0.948840,-42.575719,0.054758
2.451400,0.950000,-42.612222,0.054805
2.453500,0.950000,-42.648726,0.054852
2.455600,0.950000,-42.685230,0.054899
2.457700,0.950000,-42.721734,0.054946
2.459900,0.950000,-42.759976,0.054995
2.462000,0.950000,-42.796480,0.055042
2.464100,0.950000,-42.832984,0.055089
2.466200,0.950000,-42.869488,0.055136
2.468400,0.950000,-42.907730,0.055185
2.470500,0.950000,-42.944234,0.055232
2.472600,0.950000,-42.980738,0.055279
2.474800,0.950000,-43.018980,0.055328
2.476900,0.950000,-43.055484,0.055375
2.479000,0.950000,-43.091988,0.055422
2.481200,0.950000,-43.130230,0.055471
2.483300,0.950000,-43.166734,0.055518
2.485400,0.950000,-43.203238,0.055565
2.487600,0.950000,-43.241480,0.055614
2.489700,0.950000,-43.277984,0.055661
2.491900,0.950000,-43.316226,0.055710
2.494000,0.950000,-43.352730,0.055757
2.496100,0.950000,-43.389234,0.055804
2.498300,0.950000,-43.427476,0.055854
2.500400,0.950000,-43.463980,0.055901
2.502600,0.950000,-43.502222,0.055950
2.504700,0.950000,-43.538726,0.055997
2.506900,0.950000,-43.576968,0.056046
2.509000,0.950000,-43.613472,0.056093
2.511200,0.950000,-43.651715,0.056142
2.513300,0.950000,-43.688218,0.056189
2.515500,0.950000,-43.726461,0.056238
2.517600,0.950000,-43.762965,0.056285
2.519800,0.950000,-43.801207,0.056334
2.521900,0.950000,-43.837711,0.056381
2.524100,0.950000,-43.875953,0.056430
2.526200,0.950000,-43.912457,0.056477
2.528400,0.950000,-43.950699,0.056526
2.530600,0.950000,-43.988941,0.056576
2.532700,0.950000,-44.025445,0.056623
2.534900,0.950000,-44.063687,0.056672
2.537000,0.950000,-44.100191,0.056719
2.539200,0.950000,-44.138433,0.056768
2.541400,0.950000,-44.176675,0.056817
2.543500,0.950000,-44.213179,0.056864
2.545700,0.950000,-44.251421,0.056913
2.547900,0.950000,-44.289664,0.056962
2.550000,0.950000,-44.326168,0.057009
2.552200,0.950000,-44.364410,0.057059
2.554400,0.950000,-44.402652,0.057108
2.556600,0.950000,-44.440894,0.057157
2.558700,0.950000,-44.477398,0.057204
2.560900,0.950000,-44.515640,0.057253
2.563100,0.950000,-44.553882,0.057302
2.565300,0.950000,-44.592125,0.057351
2.567400,0.950000,-44.628628,0.057398
2.569600,0.950000,-44.666871,0.057448
2.571800,0.950000,-44.705113,0.057497
2.574000,0.950000,-44.743355,0.057546
2.576200,0.950000,-44.781597,0.057595
2.578300,0.950000,-44.818101,0.057642
2.580500,0.950000,-44.856343,0.057691
2.582700,0.950000,-44.894585,0.057740
2.584900,0.950000,-44.932828,0.057790
2.587100,0.950000,-44.971070,0.057839
2.589300,0.950000,-45.009312,0.057888
2.591500,0.950000,-45.047554,0.057937
2.593700,0.950000,-45.085796,0.057986
2.595900,0.950000,-45.124039,0.058036
2.598000,0.950000,-45.160542,0.058083
2.600200,0.950000,-45.198785,0.058132
2.602400,0.950000,-45.237027,0.058181
2.604600,0.950000,-45.275269,0.058230
2.606800,0.950000,-45.313511,0.058279
2.609000,0.950000,-45.351753,0.058328
2.611200,0.950000,-45.389996,0.058378
2.613400,0.950000,-45.428238,0.058427
2.615600,0.950000,-45.466480,0.058476
2.617800,0.950000,-45.504722,0.058525
2.620000,0.950000,-45.542964,0.058574
2.622200,0.950000,-45.581207,0.058624
2.624400,0.950000,-45.619449,0.058673
2.626700,0.950000,-45.659429,0.058724
2.628900,0.950000,-45.697671,0.058773
2.631100,0.950000,-45.735914,0.058823
2.633300,0.950000,-45.774156,0.058872
2.635500,0.950000,-45.812398,0.058921
2.637700,0.950000,-45.850640,0.058970
2.639900,0.950000,-45.888882,0.059019
2.642100,0.950000,-45.927124,0.059068
2.644400,0.950000,-45.967105,0.059120
2.646600,0.950000,-46.005347,0.059169
2.648800,0.950000,-46.043589,0.059218
2.651000,0.950000,-46.081831,0.059267
2.653200,0.950000,-46.120074,0.059317
2.655400,0.950000,-46.158316,0.059366
2.657700,0.950000,-46.198296,0.059417
2.659900,0.950000,-46.236538,0.059466
2.662100,0.950000,-46.274781,0.059516
2.664300,0.950000,-46.313023,0.059565
2.666600,0.950000,-46.353003,0.059616
2.668800,0.950000,-46.391246,0.059665
2.671000,0.950000,-46.429488,0.059715
2.673300,0.950000,-46.469468,0.059766
2.675500,0.950000,-46.507710,0.059815
2.677700,0.950000,-46.545953,0.059864
2.680000,0.950000,-46.585933,0.059916
2.682200,0.950000,-46.624175,0.059965
2.684400,0.950000,-46.662417,0.060014
2.686700,0.950000,-46.702398,0.060066
2.688900,0.950000,-46.740640,0.060115
2.691100,0.950000,-46.778882,0.060164
2.693400,0.950000,-46.818863,0.060215
2.695600,0.950000,-46.857105,0.060265
2.697900,0.950000,-46.897085,0.060316
